1673999999999999999,SELL,1.0793308019638062,1.0,LIMIT,lp_fx.EURUSD_12
1673999999999999999,BUY,20688.78125,1.0,LIMIT,lp_crypto.BTC-USD_17
1674000000000000000,SELL,20688.78125,1.0,MARKET,ord_crypto.BTC-USD_17
1674000000000000000,BUY,1.0793308019638062,1.0,MARKET,ord_fx.EURUSD_12
1674000000000000000,BUY,133.20050048828125,1.0,MARKET,ord_equities.AAPL_10
1674086399999999999,BUY,1.0797853469848633,1.0,LIMIT,lp_fx.EURUSD_13
1674086399999999999,BUY,21086.79296875,1.0,LIMIT,lp_crypto.BTC-USD_18
1674086399999999999,SELL,226.5142822265625,1.0,LIMIT,lp_equities.MSFT_11
1674086400000000000,SELL,21086.79296875,1.0,MARKET,ord_crypto.BTC-USD_18
1674086400000000000,SELL,1.0797853469848633,1.0,MARKET,ord_fx.EURUSD_13
1674086400000000000,BUY,226.5142822265625,1.0,MARKET,ord_equities.MSFT_11
1674172799999999999,SELL,234.6107177734375,1.0,LIMIT,lp_equities.MSFT_12
1674172799999999999,SELL,22676.552734375,3.0,LIMIT,lp_crypto.BTC-USD_19
1674172800000000000,BUY,22676.552734375,3.0,MARKET,ord_crypto.BTC-USD_19
1674172800000000000,BUY,234.6107177734375,1.0,MARKET,ord_equities.MSFT_12
1674259199999999999,BUY,22777.625,2.0,LIMIT,lp_crypto.BTC-USD_20
1674259200000000000,SELL,22777.625,2.0,MARKET,ord_crypto.BTC-USD_20
1674345599999999999,BUY,22720.416015625,1.0,LIMIT,lp_crypto.BTC-USD_21
1674345600000000000,SELL,22720.416015625,1.0,MARKET,ord_crypto.BTC-USD_21
1674431999999999999,SELL,139.0128173828125,1.0,LIMIT,lp_equities.AAPL_13
1674431999999999999,BUY,236.91558837890625,1.0,LIMIT,lp_equities.MSFT_13
1674431999999999999,SELL,22934.431640625,2.0,LIMIT,lp_crypto.BTC-USD_22
1674432000000000000,BUY,139.0128173828125,1.0,MARKET,ord_equities.AAPL_13
1674432000000000000,SELL,236.91558837890625,1.0,MARKET,ord_equities.MSFT_13
1674432000000000000,BUY,22934.431640625,2.0,MARKET,ord_crypto.BTC-USD_22
1674518399999999999,BUY,22636.46875,2.0,LIMIT,lp_crypto.BTC-USD_23
1674518399999999999,SELL,1.0874292850494385,1.0,LIMIT,lp_fx.EURUSD_16
1674518400000000000,BUY,1.0874292850494385,1.0,MARKET,ord_fx.EURUSD_16
1674518400000000000,SELL,22636.46875,2.0,MARKET,ord_crypto.BTC-USD_23
1674604799999999999,SELL,139.75169372558594,1.0,LIMIT,lp_equities.AAPL_15
1674604799999999999,BUY,234.9916076660156,1.0,LIMIT,lp_equities.MSFT_15
1674604800000000000,SELL,234.9916076660156,1.0,MARKET,ord_equities.MSFT_15
1674604800000000000,BUY,139.75169372558594,1.0,MARKET,ord_equities.AAPL_15
1674691199999999999,SELL,242.2090301513672,1.0,LIMIT,lp_equities.MSFT_16
1674691199999999999,BUY,1.0922038555145264,1.0,LIMIT,lp_fx.EURUSD_18
1674691199999999999,BUY,23032.77734375,1.0,LIMIT,lp_crypto.BTC-USD_25
1674691199999999999,BUY,141.8204803466797,2.0,LIMIT,lp_equities.AAPL_16
1674691200000000000,SELL,141.8204803466797,2.0,MARKET,ord_equities.AAPL_16
1674691200000000000,SELL,23032.77734375,1.0,MARKET,ord_crypto.BTC-USD_25
1674691200000000000,SELL,1.0922038555145264,1.0,MARKET,ord_fx.EURUSD_18
1674691200000000000,BUY,242.2090301513672,1.0,MARKET,ord_equities.MSFT_16
1674777599999999999,SELL,143.7611846923828,4.0,LIMIT,lp_equities.AAPL_17
1674777599999999999,SELL,23078.728515625,2.0,LIMIT,lp_crypto.BTC-USD_26
1674777600000000000,BUY,23078.728515625,2.0,MARKET,ord_crypto.BTC-USD_26
1674777600000000000,BUY,143.7611846923828,4.0,MARKET,ord_equities.AAPL_17
1674863999999999999,BUY,23031.08984375,1.0,LIMIT,lp_crypto.BTC-USD_27
1674864000000000000,SELL,23031.08984375,1.0,MARKET,ord_crypto.BTC-USD_27
1674950399999999999,SELL,23774.56640625,1.0,LIMIT,lp_crypto.BTC-USD_28
1674950400000000000,BUY,23774.56640625,1.0,MARKET,ord_crypto.BTC-USD_28
1675036799999999999,BUY,140.87474060058594,1.0,LIMIT,lp_equities.AAPL_18
1675036799999999999,SELL,22840.138671875,1.0,LIMIT,lp_crypto.BTC-USD_29
1675036800000000000,BUY,22840.138671875,1.0,MARKET,ord_crypto.BTC-USD_29
1675036800000000000,SELL,140.87474060058594,1.0,MARKET,ord_equities.AAPL_18
1675123199999999999,BUY,142.14553833007812,2.0,LIMIT,lp_equities.AAPL_19
1675123199999999999,BUY,23139.283203125,1.0,LIMIT,lp_crypto.BTC-USD_30
1675123199999999999,BUY,242.0234832763672,1.0,LIMIT,lp_equities.MSFT_19
1675123200000000000,SELL,242.0234832763672,1.0,MARKET,ord_equities.MSFT_19
1675123200000000000,SELL,23139.283203125,1.0,MARKET,ord_crypto.BTC-USD_30
1675123200000000000,SELL,142.14553833007812,2.0,MARKET,ord_equities.AAPL_19
1675209599999999999,BUY,23723.76953125,2.0,LIMIT,lp_crypto.BTC-USD_31
1675209600000000000,SELL,23723.76953125,2.0,MARKET,ord_crypto.BTC-USD_31
1675295999999999999,SELL,148.57852172851562,1.0,LIMIT,lp_equities.AAPL_21
1675295999999999999,BUY,23471.87109375,1.0,LIMIT,lp_crypto.BTC-USD_32
1675296000000000000,SELL,23471.87109375,1.0,MARKET,ord_crypto.BTC-USD_32
1675296000000000000,BUY,148.57852172851562,1.0,MARKET,ord_equities.AAPL_21
1675382399999999999,BUY,252.31735229492188,1.0,LIMIT,lp_equities.MSFT_22
1675382399999999999,BUY,152.2038116455078,1.0,LIMIT,lp_equities.AAPL_22
1675382400000000000,SELL,252.31735229492188,1.0,MARKET,ord_equities.MSFT_22
1675382400000000000,SELL,152.2038116455078,1.0,MARKET,ord_equities.AAPL_22
1675468799999999999,SELL,23331.84765625,1.0,LIMIT,lp_crypto.BTC-USD_34
1675468800000000000,BUY,23331.84765625,1.0,MARKET,ord_crypto.BTC-USD_34
1675555199999999999,SELL,22955.666015625,1.0,LIMIT,lp_crypto.BTC-USD_35
1675555200000000000,BUY,22955.666015625,1.0,MARKET,ord_crypto.BTC-USD_35
1675641599999999999,SELL,250.7742156982422,2.0,LIMIT,lp_equities.MSFT_23
1675641599999999999,SELL,149.4749755859375,3.0,LIMIT,lp_equities.AAPL_23
1675641599999999999,BUY,22760.109375,1.0,LIMIT,lp_crypto.BTC-USD_36
1675641600000000000,BUY,149.4749755859375,3.0,MARKET,ord_equities.AAPL_23
1675641600000000000,BUY,250.7742156982422,2.0,MARKET,ord_equities.MSFT_23
1675641600000000000,SELL,22760.109375,1.0,MARKET,ord_crypto.BTC-USD_36
1675727999999999999,BUY,152.35157775878906,2.0,LIMIT,lp_equities.AAPL_24
1675727999999999999,BUY,261.31231689453125,1.0,LIMIT,lp_equities.MSFT_24
1675727999999999999,BUY,23264.291015625,2.0,LIMIT,lp_crypto.BTC-USD_37
1675728000000000000,SELL,23264.291015625,2.0,MARKET,ord_crypto.BTC-USD_37
1675728000000000000,SELL,152.35157775878906,2.0,MARKET,ord_equities.AAPL_24
1675728000000000000,SELL,261.31231689453125,1.0,MARKET,ord_equities.MSFT_24
1675814399999999999,BUY,260.5016784667969,1.0,LIMIT,lp_equities.MSFT_25
1675814399999999999,SELL,22939.3984375,1.0,LIMIT,lp_crypto.BTC-USD_38
1675814400000000000,BUY,22939.3984375,1.0,MARKET,ord_crypto.BTC-USD_38
1675814400000000000,SELL,260.5016784667969,1.0,MARKET,ord_equities.MSFT_25
1675900799999999999,SELL,257.46435546875,1.0,LIMIT,lp_equities.MSFT_26
1675900799999999999,SELL,21819.0390625,2.0,LIMIT,lp_crypto.BTC-USD_39
1675900800000000000,BUY,257.46435546875,1.0,MARKET,ord_equities.MSFT_26
1675900800000000000,BUY,21819.0390625,2.0,MARKET,ord_crypto.BTC-USD_39
1675987199999999999,BUY,21651.18359375,2.0,LIMIT,lp_crypto.BTC-USD_40
1675987199999999999,SELL,1.0742292404174805,1.0,LIMIT,lp_fx.EURUSD_29
1675987200000000000,BUY,1.0742292404174805,1.0,MARKET,ord_fx.EURUSD_29
1675987200000000000,SELL,21651.18359375,2.0,MARKET,ord_crypto.BTC-USD_40
1676246399999999999,BUY,21808.1015625,1.0,LIMIT,lp_crypto.BTC-USD_43
1676246399999999999,SELL,151.79490661621094,1.0,LIMIT,lp_equities.AAPL_28
1676246399999999999,SELL,264.9844970703125,1.0,LIMIT,lp_equities.MSFT_28
1676246400000000000,BUY,264.9844970703125,1.0,MARKET,ord_equities.MSFT_28
1676246400000000000,SELL,21808.1015625,1.0,MARKET,ord_crypto.BTC-USD_43
1676246400000000000,BUY,151.79490661621094,1.0,MARKET,ord_equities.AAPL_28
1676332799999999999,BUY,151.15357971191406,2.0,LIMIT,lp_equities.AAPL_29
1676332799999999999,BUY,1.073041915893555,1.0,LIMIT,lp_fx.EURUSD_31
1676332799999999999,SELL,22220.8046875,1.0,LIMIT,lp_crypto.BTC-USD_44
1676332800000000000,SELL,1.073041915893555,1.0,MARKET,ord_fx.EURUSD_31
1676332800000000000,BUY,22220.8046875,1.0,MARKET,ord_crypto.BTC-USD_44
1676332800000000000,SELL,151.15357971191406,2.0,MARKET,ord_equities.AAPL_29
1676419199999999999,SELL,153.25514221191406,1.0,LIMIT,lp_equities.AAPL_30
1676419199999999999,SELL,1.0735719203948977,1.0,LIMIT,lp_fx.EURUSD_32
1676419199999999999,SELL,24307.841796875,1.0,LIMIT,lp_crypto.BTC-USD_45
1676419200000000000,BUY,24307.841796875,1.0,MARKET,ord_crypto.BTC-USD_45
1676419200000000000,BUY,1.0735719203948977,1.0,MARKET,ord_fx.EURUSD_32
1676419200000000000,BUY,153.25514221191406,1.0,MARKET,ord_equities.AAPL_30
1676505599999999999,BUY,151.65676879882812,1.0,LIMIT,lp_equities.AAPL_31
1676505599999999999,BUY,23623.474609375,3.0,LIMIT,lp_crypto.BTC-USD_46
1676505599999999999,SELL,256.6698913574219,1.0,LIMIT,lp_equities.MSFT_31
1676505600000000000,BUY,256.6698913574219,1.0,MARKET,ord_equities.MSFT_31
1676505600000000000,SELL,23623.474609375,3.0,MARKET,ord_crypto.BTC-USD_46
1676505600000000000,SELL,151.65676879882812,1.0,MARKET,ord_equities.AAPL_31
1676591999999999999,SELL,24565.6015625,1.0,LIMIT,lp_crypto.BTC-USD_47
1676591999999999999,BUY,150.51226806640625,1.0,LIMIT,lp_equities.AAPL_32
1676591999999999999,BUY,252.6653594970703,1.0,LIMIT,lp_equities.MSFT_32
1676592000000000000,BUY,24565.6015625,1.0,MARKET,ord_crypto.BTC-USD_47
1676592000000000000,SELL,252.6653594970703,1.0,MARKET,ord_equities.MSFT_32
1676592000000000000,SELL,150.51226806640625,1.0,MARKET,ord_equities.AAPL_32
1676678399999999999,SELL,24641.27734375,1.0,LIMIT,lp_crypto.BTC-USD_48
1676678400000000000,BUY,24641.27734375,1.0,MARKET,ord_crypto.BTC-USD_48
1676764799999999999,BUY,24327.642578125,2.0,LIMIT,lp_crypto.BTC-USD_49
1676764800000000000,SELL,24327.642578125,2.0,MARKET,ord_crypto.BTC-USD_49
1676851199999999999,SELL,24829.1484375,1.0,LIMIT,lp_crypto.BTC-USD_50
1676851199999999999,BUY,1.0684444904327393,1.0,LIMIT,lp_fx.EURUSD_35
1676851200000000000,SELL,1.0684444904327393,1.0,MARKET,ord_fx.EURUSD_35
1676851200000000000,BUY,24829.1484375,1.0,MARKET,ord_crypto.BTC-USD_50
1676937599999999999,SELL,24436.353515625,2.0,LIMIT,lp_crypto.BTC-USD_51
1676937599999999999,SELL,146.4966278076172,1.0,LIMIT,lp_equities.AAPL_33
1676937600000000000,BUY,146.4966278076172,1.0,MARKET,ord_equities.AAPL_33
1676937600000000000,BUY,24436.353515625,2.0,MARKET,ord_crypto.BTC-USD_51
1677023999999999999,SELL,24188.84375,1.0,LIMIT,lp_crypto.BTC-USD_52
1677024000000000000,BUY,24188.84375,1.0,MARKET,ord_crypto.BTC-USD_52
1677110399999999999,SELL,23947.4921875,1.0,LIMIT,lp_crypto.BTC-USD_53
1677110399999999999,SELL,249.44415283203125,1.0,LIMIT,lp_equities.MSFT_35
1677110400000000000,BUY,249.44415283203125,1.0,MARKET,ord_equities.MSFT_35
1677110400000000000,BUY,23947.4921875,1.0,MARKET,ord_crypto.BTC-USD_53
1677196799999999999,BUY,244.0101776123047,2.0,LIMIT,lp_equities.MSFT_36
1677196799999999999,SELL,23198.126953125,1.0,LIMIT,lp_crypto.BTC-USD_54
1677196799999999999,BUY,144.75027465820312,1.0,LIMIT,lp_equities.AAPL_36
1677196800000000000,SELL,144.75027465820312,1.0,MARKET,ord_equities.AAPL_36
1677196800000000000,BUY,23198.126953125,1.0,MARKET,ord_crypto.BTC-USD_54
1677196800000000000,SELL,244.0101776123047,2.0,MARKET,ord_equities.MSFT_36
1677283199999999999,SELL,23175.375,3.0,LIMIT,lp_crypto.BTC-USD_55
1677283200000000000,BUY,23175.375,3.0,MARKET,ord_crypto.BTC-USD_55
1677369599999999999,BUY,23561.212890625,2.0,LIMIT,lp_crypto.BTC-USD_56
1677369600000000000,SELL,23561.212890625,2.0,MARKET,ord_crypto.BTC-USD_56
1677455999999999999,SELL,244.9305725097656,1.0,LIMIT,lp_equities.MSFT_37
1677456000000000000,BUY,244.9305725097656,1.0,MARKET,ord_equities.MSFT_37
1677542399999999999,SELL,145.44090270996094,2.0,LIMIT,lp_equities.AAPL_38
1677542399999999999,BUY,244.2060089111328,1.0,LIMIT,lp_equities.MSFT_38
1677542399999999999,BUY,23147.353515625,1.0,LIMIT,lp_crypto.BTC-USD_58
1677542400000000000,SELL,244.2060089111328,1.0,MARKET,ord_equities.MSFT_38
1677542400000000000,BUY,145.44090270996094,2.0,MARKET,ord_equities.AAPL_38
1677542400000000000,SELL,23147.353515625,1.0,MARKET,ord_crypto.BTC-USD_58
1677628799999999999,BUY,23646.55078125,2.0,LIMIT,lp_crypto.BTC-USD_59
1677628799999999999,BUY,143.3689727783203,1.0,LIMIT,lp_equities.AAPL_39
1677628800000000000,SELL,23646.55078125,2.0,MARKET,ord_crypto.BTC-USD_59
1677628800000000000,SELL,143.3689727783203,1.0,MARKET,ord_equities.AAPL_39
1677715199999999999,BUY,23475.466796875,2.0,LIMIT,lp_crypto.BTC-USD_60
1677715199999999999,SELL,143.96096801757812,1.0,LIMIT,lp_equities.AAPL_40
1677715200000000000,BUY,143.96096801757812,1.0,MARKET,ord_equities.AAPL_40
1677715200000000000,SELL,23475.466796875,2.0,MARKET,ord_crypto.BTC-USD_60
1677801599999999999,SELL,149.01254272460938,1.0,LIMIT,lp_equities.AAPL_41
1677801600000000000,BUY,149.01254272460938,1.0,MARKET,ord_equities.AAPL_41
1677887999999999999,SELL,22353.349609375,1.0,LIMIT,lp_crypto.BTC-USD_62
1677888000000000000,BUY,22353.349609375,1.0,MARKET,ord_crypto.BTC-USD_62
1677974399999999999,BUY,22435.513671875,1.0,LIMIT,lp_crypto.BTC-USD_63
1677974400000000000,SELL,22435.513671875,1.0,MARKET,ord_crypto.BTC-USD_63
1678060799999999999,BUY,251.50027465820312,1.0,LIMIT,lp_equities.MSFT_42
1678060800000000000,SELL,251.50027465820312,1.0,MARKET,ord_equities.MSFT_42
1678147199999999999,BUY,22219.76953125,1.0,LIMIT,lp_crypto.BTC-USD_65
1678147199999999999,SELL,248.83714294433597,1.0,LIMIT,lp_equities.MSFT_43
1678147200000000000,SELL,22219.76953125,1.0,MARKET,ord_crypto.BTC-USD_65
1678147200000000000,BUY,248.83714294433597,1.0,MARKET,ord_equities.MSFT_43
1678233599999999999,BUY,150.82798767089844,1.0,LIMIT,lp_equities.AAPL_44
1678233599999999999,SELL,248.39651489257807,1.0,LIMIT,lp_equities.MSFT_44
1678233600000000000,SELL,150.82798767089844,1.0,MARKET,ord_equities.AAPL_44
1678233600000000000,BUY,248.39651489257807,1.0,MARKET,ord_equities.MSFT_44
1678319999999999999,SELL,247.0453948974609,1.0,LIMIT,lp_equities.MSFT_45
1678319999999999999,BUY,20363.021484375,1.0,LIMIT,lp_crypto.BTC-USD_67
1678320000000000000,SELL,20363.021484375,1.0,MARKET,ord_crypto.BTC-USD_67
1678320000000000000,BUY,247.0453948974609,1.0,MARKET,ord_equities.MSFT_45
1678406399999999999,BUY,243.39334106445312,1.0,LIMIT,lp_equities.MSFT_46
1678406399999999999,SELL,20187.244140625,1.0,LIMIT,lp_crypto.BTC-USD_68
1678406399999999999,SELL,146.51634216308594,1.0,LIMIT,lp_equities.AAPL_46
1678406400000000000,BUY,20187.244140625,1.0,MARKET,ord_crypto.BTC-USD_68
1678406400000000000,SELL,243.39334106445312,1.0,MARKET,ord_equities.MSFT_46
1678406400000000000,BUY,146.51634216308594,1.0,MARKET,ord_equities.AAPL_46
1678492799999999999,SELL,20632.41015625,1.0,LIMIT,lp_crypto.BTC-USD_69
1678492800000000000,BUY,20632.41015625,1.0,MARKET,ord_crypto.BTC-USD_69
1678665599999999999,BUY,24197.533203125,1.0,LIMIT,lp_crypto.BTC-USD_71
1678665600000000000,SELL,24197.533203125,1.0,MARKET,ord_crypto.BTC-USD_71
1678751999999999999,SELL,24746.07421875,1.0,LIMIT,lp_crypto.BTC-USD_72
1678751999999999999,BUY,1.0725010633468628,2.0,LIMIT,lp_fx.EURUSD_51
1678752000000000000,SELL,1.0725010633468628,2.0,MARKET,ord_fx.EURUSD_51
1678752000000000000,BUY,24746.07421875,1.0,MARKET,ord_crypto.BTC-USD_72
1678838399999999999,BUY,150.9463653564453,1.0,LIMIT,lp_equities.AAPL_49
1678838399999999999,SELL,1.0727657079696655,2.0,LIMIT,lp_fx.EURUSD_52
1678838400000000000,SELL,150.9463653564453,1.0,MARKET,ord_equities.AAPL_49
1678838400000000000,BUY,1.0727657079696655,2.0,MARKET,ord_fx.EURUSD_52
1678924799999999999,BUY,25052.7890625,1.0,LIMIT,lp_crypto.BTC-USD_74
1678924799999999999,SELL,153.76815795898438,2.0,LIMIT,lp_equities.AAPL_50
1678924800000000000,BUY,153.76815795898438,2.0,MARKET,ord_equities.AAPL_50
1678924800000000000,SELL,25052.7890625,1.0,MARKET,ord_crypto.BTC-USD_74
1679011199999999999,BUY,273.5886535644531,3.0,LIMIT,lp_equities.MSFT_51
1679011200000000000,SELL,273.5886535644531,3.0,MARKET,ord_equities.MSFT_51
1679183999999999999,SELL,28038.67578125,3.0,LIMIT,lp_crypto.BTC-USD_77
1679184000000000000,BUY,28038.67578125,3.0,MARKET,ord_crypto.BTC-USD_77
1679270399999999999,SELL,266.5391540527344,1.0,LIMIT,lp_equities.MSFT_52
1679270399999999999,BUY,27767.236328125,1.0,LIMIT,lp_crypto.BTC-USD_78
1679270400000000000,SELL,27767.236328125,1.0,MARKET,ord_crypto.BTC-USD_78
1679270400000000000,BUY,266.5391540527344,1.0,MARKET,ord_equities.MSFT_52
1679356799999999999,SELL,268.0567626953125,1.0,LIMIT,lp_equities.MSFT_53
1679356799999999999,BUY,157.15234375,1.0,LIMIT,lp_equities.AAPL_53
1679356799999999999,SELL,28175.81640625,1.0,LIMIT,lp_crypto.BTC-USD_79
1679356800000000000,SELL,157.15234375,1.0,MARKET,ord_equities.AAPL_53
1679356800000000000,BUY,28175.81640625,1.0,MARKET,ord_crypto.BTC-USD_79
1679356800000000000,BUY,268.0567626953125,1.0,MARKET,ord_equities.MSFT_53
1679443199999999999,SELL,155.7217254638672,2.0,LIMIT,lp_equities.AAPL_54
1679443199999999999,SELL,27307.4375,1.0,LIMIT,lp_crypto.BTC-USD_80
1679443200000000000,BUY,27307.4375,1.0,MARKET,ord_crypto.BTC-USD_80
1679443200000000000,BUY,155.7217254638672,2.0,MARKET,ord_equities.AAPL_54
1679529599999999999,SELL,156.80699157714844,1.0,LIMIT,lp_equities.AAPL_55
1679529599999999999,BUY,28333.97265625,1.0,LIMIT,lp_crypto.BTC-USD_81
1679529600000000000,SELL,28333.97265625,1.0,MARKET,ord_crypto.BTC-USD_81
1679529600000000000,BUY,156.80699157714844,1.0,MARKET,ord_equities.AAPL_55
1679615999999999999,BUY,27493.28515625,1.0,LIMIT,lp_crypto.BTC-USD_82
1679615999999999999,SELL,274.704833984375,1.0,LIMIT,lp_equities.MSFT_56
1679615999999999999,BUY,158.109375,1.0,LIMIT,lp_equities.AAPL_56
1679616000000000000,SELL,158.109375,1.0,MARKET,ord_equities.AAPL_56
1679616000000000000,BUY,274.704833984375,1.0,MARKET,ord_equities.MSFT_56
1679616000000000000,SELL,27493.28515625,1.0,MARKET,ord_crypto.BTC-USD_82
1679702399999999999,BUY,27494.70703125,1.0,LIMIT,lp_crypto.BTC-USD_83
1679702400000000000,SELL,27494.70703125,1.0,MARKET,ord_crypto.BTC-USD_83
1679875199999999999,BUY,156.16571044921875,2.0,LIMIT,lp_equities.AAPL_57
1679875199999999999,SELL,27139.888671875,3.0,LIMIT,lp_crypto.BTC-USD_85
1679875200000000000,BUY,27139.888671875,3.0,MARKET,ord_crypto.BTC-USD_85
1679875200000000000,SELL,156.16571044921875,2.0,MARKET,ord_equities.AAPL_57
1679961599999999999,SELL,155.5441131591797,1.0,LIMIT,lp_equities.AAPL_58
1679961599999999999,BUY,27268.130859375,1.0,LIMIT,lp_crypto.BTC-USD_86
1679961600000000000,SELL,27268.130859375,1.0,MARKET,ord_crypto.BTC-USD_86
1679961600000000000,BUY,155.5441131591797,1.0,MARKET,ord_equities.AAPL_58
1680047999999999999,BUY,158.62246704101562,1.0,LIMIT,lp_equities.AAPL_59
1680047999999999999,BUY,274.6461486816406,1.0,LIMIT,lp_equities.MSFT_59
1680047999999999999,SELL,28348.44140625,3.0,LIMIT,lp_crypto.BTC-USD_87
1680048000000000000,SELL,158.62246704101562,1.0,MARKET,ord_equities.AAPL_59
1680048000000000000,SELL,274.6461486816406,1.0,MARKET,ord_equities.MSFT_59
1680048000000000000,BUY,28348.44140625,3.0,MARKET,ord_crypto.BTC-USD_87
1680134399999999999,BUY,278.1120910644531,1.0,LIMIT,lp_equities.MSFT_60
1680134399999999999,BUY,28033.5625,1.0,LIMIT,lp_crypto.BTC-USD_88
1680134399999999999,BUY,160.1912384033203,1.0,LIMIT,lp_equities.AAPL_60
1680134400000000000,SELL,278.1120910644531,1.0,MARKET,ord_equities.MSFT_60
1680134400000000000,SELL,28033.5625,1.0,MARKET,ord_crypto.BTC-USD_88
1680134400000000000,SELL,160.1912384033203,1.0,MARKET,ord_equities.AAPL_60
1680220799999999999,SELL,282.27325439453125,1.0,LIMIT,lp_equities.MSFT_61
1680220799999999999,SELL,28478.484375,1.0,LIMIT,lp_crypto.BTC-USD_89
1680220800000000000,BUY,28478.484375,1.0,MARKET,ord_crypto.BTC-USD_89
1680220800000000000,BUY,282.27325439453125,1.0,MARKET,ord_equities.MSFT_61
